Regio;RegioCode;RegioUitslag;Kandidaat;AantalStemmen
Tiel;KD71;AantalBlancoStemmen;;52
Tiel;KD71;;mr. M. Tydeman jr.;1054
Tiel;KD71;;mr. W.H.de Beaufort;143
Tiel;KD71;;jhr.mr. W.H.de Beaufort;32
Tilburg;KD57;Kiesgerechtigden;;2657
Tilburg;KD57;Opkomst;;789
Tilburg;KD57;AantalStembriefjes;;789
Tilburg;KD57;AantalGeldigeStemmen;;783
Tilburg;KD57;AantalBlancoStemmen;;3
Tilburg;KD57;;mr. B.M. Bahlmann;729
Utrecht;KD25;Kiesgerechtigden;;4366
Utrecht;KD25;Opkomst;;3647
Utrecht;KD25;AantalStembriefjes;;3647
Utrecht;KD25;AantalGeldigeStemmen;;3627
Utrecht;KD25;AantalBlancoStemmen;;58
Utrecht;KD25;;jhr.mr. J. Roëll;1964
Utrecht;KD25;;mr. W.H.de Beaufort;1867
Utrecht;KD25;;A. Brummelkamp jr.;1029
Utrecht;KD25;;dr. H.J.A.M. Schaepman;998
Utrecht;KD25;;J. Duyvis;664
Utrecht;KD25;;H.A.van Beuningen;608
Utrecht;KD25;;mr. P.J. Troelstra;40
Veendam;KD78;Kiesgerechtigden;;2949
Veendam;KD78;AantalStembriefjes;;959
Veendam;KD78;Opkomst;;958
Veendam;KD78;AantalGeldigeStemmen;;937
Veendam;KD78;AantalBlancoStemmen;;21
Veendam;KD78;;mr. E.A. Smidt;876
Veghel;KD106;Kiesgerechtigden;;3402
Veghel;KD106;Opkomst;;1283
Veghel;KD106;AantalStembriefjes;;1281
Veghel;KD106;AantalGeldigeStemmen;;1276
Veghel;KD106;AantalBlancoStemmen;;5
Veghel;KD106;;B.R.F.van Vlijmen;1244
Venlo;KD66;Kiesgerechtigden;;2564
Venlo;KD66;Opkomst;;824
Venlo;KD66;AantalStembriefjes;;823
Venlo;KD66;AantalGeldigeStemmen;;808
Venlo;KD66;AantalBlancoStemmen;;12
Venlo;KD66;;mr. J.H.L. Haffmans;752
Waalwijk;KD103;Kiesgerechtigden;;3739
Waalwijk;KD103;Opkomst;;1597
Waalwijk;KD103;AantalStembriefjes;;1597
Waalwijk;KD103;AantalGeldigeStemmen;;1550
Waalwijk;KD103;AantalBlancoStemmen;;47
Waalwijk;KD103;;W.P.A. Mutsaers;1415
Waalwijk;KD103;;J.den Boer;46
Weert;KD105;Kiesgerechtigden;;1848
Weert;KD105;Opkomst;;956
Weert;KD105;AantalStembriefjes;;956
Weert;KD105;AantalGeldigeStemmen;;914
Weert;KD105;AantalBlancoStemmen;;41
Weert;KD105;;P.J. Truijen;851
Weert;KD105;;F. Coenen;34
Wijk bij Duurstede;KD89;Kiesgerechtigden;;3248
Wijk bij Duurstede;KD89;AantalStembriefjes;;2399
Wijk bij Duurstede;KD89;Opkomst;;2398
Wijk bij Duurstede;KD89;AantalGeldigeStemmen;;2374
Wijk bij Duurstede;KD89;AantalBlancoStemmen;;22
Wijk bij Duurstede;KD89;;jhr.mr. W.H.de Beaufort;1058
Wijk bij Duurstede;KD89;;S.M.van Wijck;962
Wijk bij Duurstede;KD89;;H. Waller;346
Wijk bij Duurstede;KD89;;mr. W.H.de Beaufort;32
Winschoten;KD4;Kiesgerechtigden;;3020
Winschoten;KD4;Opkomst;;1137
Winschoten;KD4;AantalStembriefjes;;1137
Winschoten;KD4;AantalGeldigeStemmen;;1110
Winschoten;KD4;AantalBlancoStemmen;;22
Winschoten;KD4;;B.L. Tijdens;995
Winschoten;KD4;;D.R. Mansholt;33
Wolvega;KD83;Kiesgerechtigden;;2652
Wolvega;KD83;Opkomst;;959
Wolvega;KD83;AantalStembriefjes;;959
Wolvega;KD83;AantalGeldigeStemmen;;946
Wolvega;KD83;AantalBlancoStemmen;;13
Wolvega;KD83;;W.M. Houwing;694
Wolvega;KD83;;G.L.van der Zwaag;206
Zaandam;KD37;Kiesgerechtigden;;3755
Zaandam;KD37;Opkomst;;2672
Zaandam;KD37;AantalStembriefjes;;2672
Zaandam;KD37;AantalGeldigeStemmen;;2649
Zaandam;KD37;AantalBlancoStemmen;;16
Zaandam;KD37;;K.de Boer;1533
Zaandam;KD37;;W.de Meyier;1105
Zevenbergen;KD62;Kiesgerechtigden;;3003
Zevenbergen;KD62;Opkomst;;1468
Zevenbergen;KD62;AantalStembriefjes;;1468
Zevenbergen;KD62;AantalGeldigeStemmen;;1451
Zevenbergen;KD62;AantalBlancoStemmen;;16
Zevenbergen;KD62;;E.A.M.van der Kun;1007
Zevenbergen;KD62;;dr. G.W. Bruinsma;382
Zevenbergen;KD62;;J. Geluk;35
Zierikzee;KD52;Kiesgerechtigden;;3379
Zierikzee;KD52;Opkomst;;2491
Zierikzee;KD52;AantalStembriefjes;;2491
Zierikzee;KD52;AantalGeldigeStemmen;;2465
Zierikzee;KD52;AantalBlancoStemmen;;25
Zierikzee;KD52;;J.J.van Kerkwijk;1657
Zierikzee;KD52;;mr. Th. Heemskerk;630
Zierikzee;KD52;;mr. J.G. Gleichman;168
Zuidhorn;KD69;Kiesgerechtigden;;3179
Zuidhorn;KD69;Opkomst;;1056
Zuidhorn;KD69;AantalStembriefjes;;1056
Zuidhorn;KD69;AantalGeldigeStemmen;;1047
Zuidhorn;KD69;AantalBlancoStemmen;;5
Zuidhorn;KD69;;G. Zijlma;1015
Zutphen;KD19;Kiesgerechtigden;;3853
Zutphen;KD19;Opkomst;;2701
Zutphen;KD19;AantalStembriefjes;;2701
Zutphen;KD19;AantalGeldigeStemmen;;2671
Zutphen;KD19;AantalBlancoStemmen;;28
Zutphen;KD19;;mr. H. Goeman Borgesius;1343
Zutphen;KD19;;mr. J.G. Gleichman;898
Zutphen;KD19;;mr. Th. Heemskerk;387
Zwolle;KD12;Kiesgerechtigden;;3212
Zwolle;KD12;Opkomst;;2362
Zwolle;KD12;AantalStembriefjes;;2362
Zwolle;KD12;AantalGeldigeStemmen;;2326
Zwolle;KD12;AantalBlancoStemmen;;28
Zwolle;KD12;;A.baron van Dedem;1433
Zwolle;KD12;;A. Brummelkamp jr.;885
