Regio;RegioCode;RegioUitslag;Kandidaat;AantalStemmen
Rheden;KD87;;P.van Vliet;1152
Rheden;KD87;;C.W. Vrijland;646
Ridderkerk;KD49;Kiesgerechtigden;;4547
Ridderkerk;KD49;Opkomst;;3728
Ridderkerk;KD49;AantalStembriefjes;;3728
Ridderkerk;KD49;AantalGeldigeStemmen;;3709
Ridderkerk;KD49;AantalBlancoStemmen;;19
Ridderkerk;KD49;;mr. G.J. Goekoop;1801
Ridderkerk;KD49;;mr. A.P.R.C.baron van Borch van Verwolde;1709
Ridderkerk;KD49;;mr. A.D.van Assendelft de Coningh;199
Roermond;KD65;Kiesgerechtigden;;5201
Rotterdam I;KD46;Kiesgerechtigden;;3208
Rotterdam I;KD46;Opkomst;;2673
Rotterdam I;KD46;AantalStembriefjes;;2673
Rotterdam I;KD46;AantalGeldigeStemmen;;2637
Rotterdam I;KD46;AantalBlancoStemmen;;36
Rotterdam I;KD46;;dr. R.P. Mees R.Az.;1066
Rotterdam I;KD46;;dr. J.T.de Visser;671
Rotterdam I;KD46;;T. Tromp;516
Rotterdam I;KD46;;mr. J. Maschek;314
Rotterdam I;KD46;;L. Goudswaard;70
Rotterdam II;KD47;Kiesgerechtigden;;3394
Rotterdam II;KD47;Opkomst;;2786
Rotterdam II;KD47;AantalStembriefjes;;2786
Rotterdam II;KD47;AantalGeldigeStemmen;;2768
Rotterdam II;KD47;AantalBlancoStemmen;;18
Rotterdam II;KD47;;D.de Klerk;1135
Rotterdam II;KD47;;jhr.mr. T.A.J.van Asch van Wijck;582
Rotterdam II;KD47;;dr. J.T.de Visser;543
Rotterdam II;KD47;;dr. H.J.A.M. Schaepman;425
Rotterdam II;KD47;;J.G.van Kuykhof;83
Rotterdam III;KD116;Kiesgerechtigden;;3222
Rotterdam III;KD116;Opkomst;;2597
Rotterdam III;KD116;AantalStembriefjes;;2597
Rotterdam III;KD116;AantalGeldigeStemmen;;2574
Rotterdam III;KD116;AantalBlancoStemmen;;23
Rotterdam III;KD116;;J.B. Verhey;1243
Rotterdam III;KD116;;dr. H.J.A.M. Schaepman;751
Rotterdam III;KD116;;G.van Herwaarden;314
Rotterdam III;KD116;;P.van der Pols;178
Rotterdam III;KD116;;T.de Rot;44
Rotterdam III;KD116;;jhr.mr. J.L. Stern;44
Rotterdam IV;KD117;Kiesgerechtigden;;3839
Rotterdam IV;KD117;Opkomst;;3260
Rotterdam IV;KD117;AantalStembriefjes;;3260
Rotterdam IV;KD117;AantalGeldigeStemmen;;3223
Rotterdam IV;KD117;AantalBlancoStemmen;;37
Rotterdam IV;KD117;;G.H. Hintzen;1511
Rotterdam IV;KD117;;dr. W.B.van Staveren;1166
Rotterdam IV;KD117;;dr. J.T.de Visser;448
Rotterdam IV;KD117;;W.P.G. Helsdingen;98
Rotterdam V;KD118;Kiesgerechtigden;;3355
Rotterdam V;KD118;Opkomst;;2684
Rotterdam V;KD118;AantalStembriefjes;;2684
Rotterdam V;KD118;AantalGeldigeStemmen;;2653
Rotterdam V;KD118;AantalBlancoStemmen;;31
Rotterdam V;KD118;;mr. E.E.van Raalte;1321
Rotterdam V;KD118;;mr. J. Maschek;561
Rotterdam V;KD118;;G.van Herwaarden;387
Rotterdam V;KD118;;K. Kater;323
Rotterdam V;KD118;;F.van der Goes;61
Schiedam;KD48;Kiesgerechtigden;;6224
Schiedam;KD48;Opkomst;;5313
Schiedam;KD48;AantalStembriefjes;;5313
Schiedam;KD48;AantalGeldigeStemmen;;5247
Schiedam;KD48;AantalBlancoStemmen;;66
Schiedam;KD48;;mr. O.J.H.graaf van Limburg Stirum;3050
Schiedam;KD48;;mr. J.P.R. Tak van Poortvliet;1395
Schiedam;KD48;;A.W.F. Idenburg;802
Schoterland;KD81;Kiesgerechtigden;;5584
Schoterland;KD81;Opkomst;;3495
Schoterland;KD81;AantalStembriefjes;;3495
Schoterland;KD81;AantalGeldigeStemmen;;3433
Schoterland;KD81;AantalBlancoStemmen;;62
Schoterland;KD81;;G.L.van der Zwaag;1344
Schoterland;KD81;;H. Pyttersen;994
Schoterland;KD81;;dr. A. Kuyper;861
Schoterland;KD81;;mr. H. Verkouteren;234
's-Gravenhage I;KD43;Kiesgerechtigden;;5025
's-Gravenhage I;KD43;Opkomst;;3850
's-Gravenhage I;KD43;AantalStembriefjes;;3850
's-Gravenhage I;KD43;AantalGeldigeStemmen;;3812
's-Gravenhage I;KD43;AantalBlancoStemmen;;38
's-Gravenhage I;KD43;;J. Krap;1967
's-Gravenhage I;KD43;;mr. H.J. Smidt;1026
's-Gravenhage I;KD43;;F. Mol;507
's-Gravenhage I;KD43;;jhr.mr. J. Roëll;266
's-Gravenhage I;KD43;;J.P. Crombet;46
's-Gravenhage II;KD44;Kiesgerechtigden;;5834
's-Gravenhage II;KD44;Opkomst;;4513
's-Gravenhage II;KD44;AantalStembriefjes;;4513
's-Gravenhage II;KD44;AantalGeldigeStemmen;;4464
's-Gravenhage II;KD44;AantalBlancoStemmen;;49
's-Gravenhage II;KD44;;J.F.W. Conrad;1777
's-Gravenhage II;KD44;;H.A.le Bron de Vexela;1562
's-Gravenhage II;KD44;;A.W.F. Idenburg;588
's-Gravenhage II;KD44;;F. Mol;348
's-Gravenhage II;KD44;;jhr.mr. A.M.W.L.P.C.van Daehne van Varick;121
's-Gravenhage II;KD44;;W.J.D.van Meeteren Brouwer;68
's-Gravenhage III;KD119;Kiesgerechtigden;;5586
's-Gravenhage III;KD119;Opkomst;;4078
's-Gravenhage III;KD119;AantalStembriefjes;;4078
's-Gravenhage III;KD119;AantalGeldigeStemmen;;4027
's-Gravenhage III;KD119;AantalBlancoStemmen;;51
's-Gravenhage III;KD119;;J.M. Pijnacker Hordijk;1425
's-Gravenhage III;KD119;;J.D.baron van Wassenaer van Rosande;961
's-Gravenhage III;KD119;;H.J.G.van Hoogstraten;885
's-Gravenhage III;KD119;;H.D. Guyot;756
's-Hertogenbosch;KD55;Kiesgerechtigden;;4416
's-Hertogenbosch;KD55;Opkomst;;2507
's-Hertogenbosch;KD55;AantalStembriefjes;;2507
's-Hertogenbosch;KD55;AantalGeldigeStemmen;;2453
's-Hertogenbosch;KD55;AantalBlancoStemmen;;54
's-Hertogenbosch;KD55;;mr. J.A. Loeff;2024
's-Hertogenbosch;KD55;;mr. P. Rink;429
Sittard;KD67;Kiesgerechtigden;;6018
Sittard;KD67;Opkomst;;2580
Sittard;KD67;AantalStembriefjes;;2580
Sittard;KD67;AantalGeldigeStemmen;;2535
Sittard;KD67;AantalBlancoStemmen;;45
Sittard;KD67;;mr. C.C.M.H.baron van Bieberstein Rogalla Zawadsky;2240
Sittard;KD67;;A. Kamps;292
Sliedrecht;KD99;Kiesgerechtigden;;6121
Sliedrecht;KD99;Opkomst;;4470
Sliedrecht;KD99;AantalStembriefjes;;4470
Sliedrecht;KD99;AantalGeldigeStemmen;;4364
Sliedrecht;KD99;AantalBlancoStemmen;;106
Sliedrecht;KD99;;dr. A. Kuyper;2409
Sliedrecht;KD99;;C.B. Wisboom;1005
Sliedrecht;KD99;;G.van Herwaarden;950
Sneek;KD10;Kiesgerechtigden;;6122
Sneek;KD10;Opkomst;;4576
Sneek;KD10;AantalStembriefjes;;4576
Sneek;KD10;AantalGeldigeStemmen;;4518
Sneek;KD10;AantalBlancoStemmen;;58
Sneek;KD10;;mr. Th. Heemskerk;1890
Sneek;KD10;;mr. J.A.van Gilse;1423
Sneek;KD10;;W. Kroese;1205
Steenwijk;KD70;Kiesgerechtigden;;5863
Steenwijk;KD70;Opkomst;;4116
Steenwijk;KD70;AantalStembriefjes;;4116
Steenwijk;KD70;AantalGeldigeStemmen;;4068
Steenwijk;KD70;AantalBlancoStemmen;;48
Steenwijk;KD70;;J. Meesters 2;1575
Steenwijk;KD70;;mr. A.P.R.C.baron van Borch van Verwolde;1469
Steenwijk;KD70;;mr. J.G.van der Hoop;741
Steenwijk;KD70;;J. Bosch Bruist;283
Tiel;KD71;Kiesgerechtigden;;5903
Tiel;KD71;Opkomst;;4888
Tiel;KD71;AantalStembriefjes;;4888
Tiel;KD71;AantalGeldigeStemmen;;4803
Tiel;KD71;AantalBlancoStemmen;;85
Tiel;KD71;;mr. M. Tydeman jr.;3121
Tiel;KD71;;mr. W.K.F.P.graaf van Bylandt;1241
Tiel;KD71;;F. Mol;441
Tietjerksteradeel;KD108;Kiesgerechtigden;;5968
Tietjerksteradeel;KD108;Opkomst;;4281
Tietjerksteradeel;KD108;AantalStembriefjes;;4281
Tietjerksteradeel;KD108;AantalGeldigeStemmen;;4250
Tietjerksteradeel;KD108;AantalBlancoStemmen;;31
Tietjerksteradeel;KD108;;J.D.de Vries;1867
Tietjerksteradeel;KD108;;mr. P.J. Troelstra;1149
Tietjerksteradeel;KD108;;mr. H.P.de Kanter;842
Tietjerksteradeel;KD108;;L.W.de Vries;392
Tilburg;KD57;Kiesgerechtigden;;5203
Tilburg;KD57;Opkomst;;4390
Tilburg;KD57;AantalStembriefjes;;4390
Tilburg;KD57;AantalGeldigeStemmen;;4278
Tilburg;KD57;AantalBlancoStemmen;;112
Tilburg;KD57;;mr. B.M. Bahlmann;2594
Tilburg;KD57;;A.H.A. Arts;1684
Utrecht I;KD110;Kiesgerechtigden;;5535
Utrecht I;KD110;Opkomst;;4686
Utrecht I;KD110;AantalStembriefjes;;4686
Utrecht I;KD110;AantalGeldigeStemmen;;4613
Utrecht I;KD110;AantalBlancoStemmen;;73
Utrecht I;KD110;;mr. N.de Ridder;1784
Utrecht I;KD110;;jhr.mr. A.P.C.van Karnebeek;1100
Utrecht I;KD110;;H.A.van Beuningen;990
Utrecht I;KD110;;mr. P.J. Troelstra;442
Utrecht I;KD110;;mr. A. Kerdijk;297
Utrecht II;KD111;Kiesgerechtigden;;4142
Utrecht II;KD111;Opkomst;;3476
Utrecht II;KD111;AantalStembriefjes;;3476
Utrecht II;KD111;AantalGeldigeStemmen;;3417
Utrecht II;KD111;AantalBlancoStemmen;;59
Utrecht II;KD111;;J.W. Bergansius;1144
Utrecht II;KD111;;J.N. Bastert;840
Utrecht II;KD111;;A.L.W. Seijffardt;593
Utrecht II;KD111;;mr. P.J. Troelstra;444
Utrecht II;KD111;;A. Brummelkamp jr.;396
Veendam;KD78;Kiesgerechtigden;;6320
Veendam;KD78;Opkomst;;4591
Veendam;KD78;AantalStembriefjes;;4591
Veendam;KD78;AantalGeldigeStemmen;;4475
Veendam;KD78;AantalBlancoStemmen;;116
Veendam;KD78;;mr. E.A. Smidt;2325
Veendam;KD78;;M.H.A.van der Valk;1467
Veendam;KD78;;W.P.G. Helsdingen;465
Veendam;KD78;;D.R. Mansholt;218
Veghel;KD106;Kiesgerechtigden;;5743
Venlo;KD66;Kiesgerechtigden;;5754
Waalwijk;KD103;Kiesgerechtigden;;6144
Waalwijk;KD103;Opkomst;;4070
Waalwijk;KD103;AantalStembriefjes;;4070
Waalwijk;KD103;AantalGeldigeStemmen;;4003
Waalwijk;KD103;AantalBlancoStemmen;;67
Waalwijk;KD103;;W.P.A. Mutsaers;3376
Waalwijk;KD103;;mr. A.P.R.C.baron van Borch van Verwolde;627
Weert;KD105;Kiesgerechtigden;;5742
Weststellingwerf;KD109;Kiesgerechtigden;;5456
Weststellingwerf;KD109;Opkomst;;3102
Weststellingwerf;KD109;AantalStembriefjes;;3102
Weststellingwerf;KD109;AantalGeldigeStemmen;;3051
Weststellingwerf;KD109;AantalBlancoStemmen;;51
Weststellingwerf;KD109;;W.M. Houwing;1409
Weststellingwerf;KD109;;P.van Vliet;948
Weststellingwerf;KD109;;G.L.van der Zwaag;694
Wijk bij Duurstede;KD89;Kiesgerechtigden;;6936
Wijk bij Duurstede;KD89;Opkomst;;6066
Wijk bij Duurstede;KD89;AantalStembriefjes;;6066
Wijk bij Duurstede;KD89;AantalGeldigeStemmen;;5947
Wijk bij Duurstede;KD89;AantalBlancoStemmen;;119
Wijk bij Duurstede;KD89;;jhr.mr. H.M.J.van Asch van Wijck;3517
Wijk bij Duurstede;KD89;;jhr.mr. W.H.de Beaufort;1993
Wijk bij Duurstede;KD89;;mr. H. Verkouteren;292
Wijk bij Duurstede;KD89;;C.V. Gerritsen;145
Winschoten;KD4;Kiesgerechtigden;;6090
Winschoten;KD4;Opkomst;;4342
Winschoten;KD4;AantalStembriefjes;;4342
Winschoten;KD4;AantalGeldigeStemmen;;4281
Winschoten;KD4;AantalBlancoStemmen;;61
Winschoten;KD4;;dr. D. Bos;1415
Winschoten;KD4;;mr. P.J. Troelstra;1216
Winschoten;KD4;;B.L. Tijdens;1032
Winschoten;KD4;;A. Wiersinga;618
Zaandam;KD37;Kiesgerechtigden;;7524
Zaandam;KD37;Opkomst;;5875
Zaandam;KD37;AantalStembriefjes;;5875
Zaandam;KD37;AantalGeldigeStemmen;;5711
Zaandam;KD37;AantalBlancoStemmen;;164
Zaandam;KD37;;K.de Boer;3768
Zaandam;KD37;;J. Windhouwer;1045
Zaandam;KD37;;G.C. Kamphuis;657
Zaandam;KD37;;mr. H. Verkouteren;241
Zevenbergen;KD62;Kiesgerechtigden;;6414
Zevenbergen;KD62;Opkomst;;4736
Zevenbergen;KD62;AantalStembriefjes;;4736
Zevenbergen;KD62;AantalGeldigeStemmen;;4669
Zevenbergen;KD62;AantalBlancoStemmen;;67
Zevenbergen;KD62;;E.A.M.van der Kun;3234
Zevenbergen;KD62;;mr. W.A.E.van der Borch;835
Zevenbergen;KD62;;mr. A.P.R.C.baron van Borch van Verwolde;600
Zierikzee;KD52;Kiesgerechtigden;;6315
Zierikzee;KD52;Opkomst;;5387
Zierikzee;KD52;AantalStembriefjes;;5387
Zierikzee;KD52;AantalGeldigeStemmen;;5347
Zierikzee;KD52;AantalBlancoStemmen;;40
Zierikzee;KD52;;J.J.van Kerkwijk;3404
Zierikzee;KD52;;mr. Th. Heemskerk;1943
Zuidhorn;KD69;Kiesgerechtigden;;6300
Zuidhorn;KD69;Opkomst;;4688
Zuidhorn;KD69;AantalStembriefjes;;4688
Zuidhorn;KD69;AantalGeldigeStemmen;;4571
Zuidhorn;KD69;AantalBlancoStemmen;;117
Zuidhorn;KD69;;dr. A. Kuyper;2019
Zuidhorn;KD69;;G. Zijlma;1373
Zuidhorn;KD69;;R. Boonstra;971
Zuidhorn;KD69;;W.P.G. Helsdingen;208
Zutphen;KD19;Kiesgerechtigden;;6922
Zutphen;KD19;Opkomst;;6149
Zutphen;KD19;AantalStembriefjes;;6149
Zutphen;KD19;AantalGeldigeStemmen;;6029
Zutphen;KD19;AantalBlancoStemmen;;120
Zutphen;KD19;;mr. H. Goeman Borgesius;3283
Zutphen;KD19;;H.W.C.de Jonge;2293
Zutphen;KD19;;H.H.van Kol;291
Zutphen;KD19;;mr. H. Verkouteren;162
Zwolle;KD12;Kiesgerechtigden;;6087
Zwolle;KD12;Opkomst;;4772
Zwolle;KD12;AantalStembriefjes;;4772
Zwolle;KD12;AantalGeldigeStemmen;;4698
Zwolle;KD12;AantalBlancoStemmen;;74
Zwolle;KD12;;A.baron van Dedem;2095
Zwolle;KD12;;J. Hoven;1044
Zwolle;KD12;;mr. C.baron van Vos van Steenwijk;814
Zwolle;KD12;;A. Brummelkamp jr.;545
Zwolle;KD12;;H.H.van Kol;200
