Regio;RegioCode;RegioUitslag;Kandidaat;AantalStemmen
Gouda;KD40;;mr. W. Thorbecke;999
Groningen;KD1;Kiesgerechtigden;;1601
Groningen;KD1;Opkomst;;1159
Groningen;KD1;AantalStembriefjes;;1159
Groningen;KD1;AantalGeldigeStemmen;;1156
Groningen;KD1;AantalBlancoStemmen;;2
Groningen;KD1;;mr. S.van Houten;640
Groningen;KD1;;jhr.mr. O.Q.van Swinderen;306
Groningen;KD1;;jhr.mr. W.J. Quintus;209
Haarlem;KD33;Kiesgerechtigden;;3091
Haarlem;KD33;Opkomst;;1362
Haarlem;KD33;AantalStembriefjes;;1361
Haarlem;KD33;AantalGeldigeStemmen;;1349
Haarlem;KD33;AantalBlancoStemmen;;10
Haarlem;KD33;;W.de Meyier;749
Haarlem;KD33;;mr. A.H.M.van Berckel;412
Haarlem;KD33;;mr. S.van Houten;84
Haarlem;KD33;;mr. L.W.C. Keuchenius;64
Haarlemmermeer;KD76;Kiesgerechtigden;;1615
Haarlemmermeer;KD76;Opkomst;;1194
Haarlemmermeer;KD76;AantalStembriefjes;;1194
Haarlemmermeer;KD76;AantalGeldigeStemmen;;1182
Haarlemmermeer;KD76;AantalBlancoStemmen;;8
Haarlemmermeer;KD76;;mr. F.J.M.A. Reekers;604
Haarlemmermeer;KD76;;mr. D. Visser van Hazerswoude;392
Haarlemmermeer;KD76;;I. Esser;176
Hilversum;KD77;Kiesgerechtigden;;2183
Hilversum;KD77;AantalStembriefjes;;974
Hilversum;KD77;Opkomst;;973
Hilversum;KD77;AantalGeldigeStemmen;;943
Hilversum;KD77;AantalBlancoStemmen;;29
Hilversum;KD77;;mr. T.P.baron van Mackay;851
Hilversum;KD77;;J.N. Bastert;33
Hoorn;KD35;Kiesgerechtigden;;4332
Hoorn;KD35;AantalStembriefjes;;2260
Hoorn;KD35;Opkomst;;2258
Hoorn;KD35;AantalGeldigeStemmen;;2221
Hoorn;KD35;AantalBlancoStemmen;;36
Hoorn;KD35;;K.H.de Jong;1295
Hoorn;KD35;;jhr.mr. M.A.de Savornin Lohman;880
Leeuwarden;KD7;Kiesgerechtigden;;3059
Leeuwarden;KD7;Opkomst;;1863
Leeuwarden;KD7;AantalStembriefjes;;1863
Leeuwarden;KD7;AantalGeldigeStemmen;;1850
Leeuwarden;KD7;AantalBlancoStemmen;;8
Leeuwarden;KD7;;F. Lieftinck;1258
Leeuwarden;KD7;;jhr.mr. M.A.de Savornin Lohman;587
Leiden;KD38;Kiesgerechtigden;;3120
Leiden;KD38;Opkomst;;2105
Leiden;KD38;AantalStembriefjes;;2105
Leiden;KD38;AantalGeldigeStemmen;;2074
Leiden;KD38;AantalBlancoStemmen;;20
Leiden;KD38;;O.baron van Wassenaer van Catwijck;1340
Leiden;KD38;;D. Hartevelt;709
Maastricht;KD64;Kiesgerechtigden;;2720
Maastricht;KD64;AantalStembriefjes;;978
Maastricht;KD64;Opkomst;;976
Maastricht;KD64;AantalGeldigeStemmen;;926
Maastricht;KD64;AantalBlancoStemmen;;46
Maastricht;KD64;;jhr.mr. G.L.M.H. Ruijs van Beerenbroek;896
Middelburg;KD51;Kiesgerechtigden;;2701
Middelburg;KD51;Opkomst;;2217
Middelburg;KD51;AantalStembriefjes;;2217
Middelburg;KD51;AantalGeldigeStemmen;;2195
Middelburg;KD51;AantalBlancoStemmen;;17
Middelburg;KD51;;mr. P.C.'t Hooft;1250
Middelburg;KD51;;mr. W.J. Snouck Hurgronje;940
Nijmegen;KD23;Kiesgerechtigden;;2964
Nijmegen;KD23;Opkomst;;1923
Nijmegen;KD23;AantalStembriefjes;;1923
Nijmegen;KD23;AantalGeldigeStemmen;;1901
Nijmegen;KD23;AantalBlancoStemmen;;21
Nijmegen;KD23;;jhr.mr. C.J.C.H.van Nispen tot Sevenaer;1460
Nijmegen;KD23;;K.W.van Gorkom;374
Roermond;KD65;Kiesgerechtigden;;2325
Roermond;KD65;Opkomst;;1438
Roermond;KD65;AantalStembriefjes;;1437
Roermond;KD65;AantalGeldigeStemmen;;1367
Roermond;KD65;AantalBlancoStemmen;;65
Roermond;KD65;;mr. H.J. Brouwers;1252
Roermond;KD65;;C.M.van der Heyden;95
Rotterdam;KD73;Kiesgerechtigden;;3732
Rotterdam;KD73;AantalStembriefjes;;1919
Rotterdam;KD73;Opkomst;;1917
Rotterdam;KD73;AantalGeldigeStemmen;;1896
Rotterdam;KD73;AantalBlancoStemmen;;89
Rotterdam;KD73;;dr. R.P. Mees R.Az.;1071
Rotterdam;KD73;;O.van Rees;1065
Rotterdam;KD73;;mr. W.H. Jansen;443
Rotterdam;KD73;;mr. L.W.C. Keuchenius;388
Rotterdam;KD73;;jhr.mr. G.J.T. Beelaerts van Blokland;377
Rotterdam;KD73;;dr. T.C.L. Wijnmalen;375
's-Gravenhage;KD74;Kiesgerechtigden;;2632
's-Gravenhage;KD74;Opkomst;;1432
's-Gravenhage;KD74;AantalStembriefjes;;1432
's-Gravenhage;KD74;AantalGeldigeStemmen;;1413
's-Gravenhage;KD74;AantalBlancoStemmen;;15
's-Gravenhage;KD74;;mr. W. Wintgens;725
's-Gravenhage;KD74;;jhr. G.J.G. Klerck;569
's-Gravenhage;KD74;;J.E.N.baron van Schimmelpenninck van der Oye;114
's-Hertogenbosch;KD55;Kiesgerechtigden;;3386
's-Hertogenbosch;KD55;AantalStembriefjes;;1260
's-Hertogenbosch;KD55;Opkomst;;1258
's-Hertogenbosch;KD55;AantalGeldigeStemmen;;1242
's-Hertogenbosch;KD55;AantalBlancoStemmen;;12
's-Hertogenbosch;KD55;;P.G.J.van der Schrieck;1132
's-Hertogenbosch;KD55;;jhr. G.J.G. Klerck;80
Sneek;KD10;Kiesgerechtigden;;4704
Sneek;KD10;Opkomst;;4080
Sneek;KD10;AantalStembriefjes;;4080
Sneek;KD10;AantalGeldigeStemmen;;4053
Sneek;KD10;AantalBlancoStemmen;;25
Sneek;KD10;;mr. Ph.van Blom;2160
Sneek;KD10;;W.M. Oppedijk;1879
Steenwijk;KD70;Kiesgerechtigden;;1646
Steenwijk;KD70;Opkomst;;1434
Steenwijk;KD70;AantalStembriefjes;;1434
Steenwijk;KD70;AantalGeldigeStemmen;;1433
Steenwijk;KD70;AantalBlancoStemmen;;1
Steenwijk;KD70;;G.H. Thomassen à Thuessink van der Hoop;772
Steenwijk;KD70;;mr. A.J. Dijckmeester;657
Tiel;KD71;Kiesgerechtigden;;3230
Tiel;KD71;AantalStembriefjes;;2699
Tiel;KD71;Opkomst;;2696
Tiel;KD71;AantalGeldigeStemmen;;2678
Tiel;KD71;AantalBlancoStemmen;;12
Tiel;KD71;;jhr.mr. G.J.T. Beelaerts van Blokland;1451
Tiel;KD71;;mr. W.H.de Beaufort;1223
Tilburg;KD57;Kiesgerechtigden;;3464
Tilburg;KD57;Opkomst;;1254
Tilburg;KD57;AantalStembriefjes;;1254
Tilburg;KD57;AantalGeldigeStemmen;;1237
Tilburg;KD57;AantalBlancoStemmen;;17
Tilburg;KD57;;F.H.H. Borret;1187
Utrecht;KD25;Kiesgerechtigden;;2953
Utrecht;KD25;Opkomst;;2201
Utrecht;KD25;AantalStembriefjes;;2201
Utrecht;KD25;AantalGeldigeStemmen;;2190
Utrecht;KD25;AantalBlancoStemmen;;9
Utrecht;KD25;;J.N. Bastert;1109
Utrecht;KD25;;J.E.N.baron van Schimmelpenninck van der Oye;1073
Winschoten;KD4;Kiesgerechtigden;;2801
Winschoten;KD4;Opkomst;;1060
Winschoten;KD4;AantalStembriefjes;;1060
Winschoten;KD4;AantalGeldigeStemmen;;1053
Winschoten;KD4;AantalBlancoStemmen;;6
Winschoten;KD4;;mr. J.W.J.baron van Vos van Steenwijk;693
Winschoten;KD4;;mr. B.J. Gratama;326
Zutphen;KD19;Kiesgerechtigden;;3387
Zutphen;KD19;Opkomst;;3146
Zutphen;KD19;AantalStembriefjes;;3146
Zutphen;KD19;AantalGeldigeStemmen;;3128
Zutphen;KD19;AantalBlancoStemmen;;13
Zutphen;KD19;;mr. W.G.baron van Brantsen van de Zijp;1566
Zutphen;KD19;;jhr.mr. H.B.van Tets;1558
Zwolle;KD12;Kiesgerechtigden;;3016
Zwolle;KD12;Opkomst;;2589
Zwolle;KD12;AantalStembriefjes;;2589
Zwolle;KD12;AantalGeldigeStemmen;;2555
Zwolle;KD12;AantalBlancoStemmen;;13
Zwolle;KD12;;A.baron van Dedem;1476
Zwolle;KD12;;mr. S.J.van Roijen;1071
