Regio;RegioCode;RegioUitslag;Kandidaat;AantalStemmen
Rotterdam V;KD118;AantalBlancoStemmen;;37
Rotterdam V;KD118;;mr. A.de Jong;2612
Rotterdam V;KD118;;mr. E.E.van Raalte;1451
Rotterdam V;KD118;;J.ter Laan;767
Rotterdam V;KD118;;mr. S.J.L.van Aalten jr.;428
Schiedam;KD48;Kiesgerechtigden;;8439
Schiedam;KD48;Opkomst;;6532
Schiedam;KD48;AantalStembriefjes;;6532
Schiedam;KD48;AantalGeldigeStemmen;;6421
Schiedam;KD48;AantalBlancoStemmen;;111
Schiedam;KD48;;jhr.mr. D.J.de Geer;4134
Schiedam;KD48;;G. Nijpels;1149
Schiedam;KD48;;dr. J.van Leeuwen;1138
Schoterland;KD81;Kiesgerechtigden;;6707
Schoterland;KD81;Opkomst;;4833
Schoterland;KD81;AantalStembriefjes;;4833
Schoterland;KD81;AantalGeldigeStemmen;;4816
Schoterland;KD81;AantalBlancoStemmen;;17
Schoterland;KD81;;J.A. Bergmeyer;1756
Schoterland;KD81;;mr. T.H.de Meester;1547
Schoterland;KD81;;mr. J. Ankerman;1513
's-Gravenhage I;KD43;Kiesgerechtigden;;10950
's-Gravenhage I;KD43;Opkomst;;7346
's-Gravenhage I;KD43;AantalStembriefjes;;7346
's-Gravenhage I;KD43;AantalGeldigeStemmen;;7222
's-Gravenhage I;KD43;AantalBlancoStemmen;;124
's-Gravenhage I;KD43;;J. Krap;3035
's-Gravenhage I;KD43;;K.ter Laan;2199
's-Gravenhage I;KD43;;mr. J. Limburg;1988
's-Gravenhage II;KD44;Kiesgerechtigden;;11494
's-Gravenhage II;KD44;Opkomst;;8223
's-Gravenhage II;KD44;AantalStembriefjes;;8223
's-Gravenhage II;KD44;AantalGeldigeStemmen;;8096
's-Gravenhage II;KD44;AantalBlancoStemmen;;127
's-Gravenhage II;KD44;;J.R. Snoeck Henkemans;3905
's-Gravenhage II;KD44;;mr. W. Dolk;3188
's-Gravenhage II;KD44;;L. Hoejenbos;1003
's-Gravenhage III;KD119;Kiesgerechtigden;;12084
's-Gravenhage III;KD119;Opkomst;;7723
's-Gravenhage III;KD119;AantalStembriefjes;;7723
's-Gravenhage III;KD119;AantalGeldigeStemmen;;7620
's-Gravenhage III;KD119;AantalBlancoStemmen;;103
's-Gravenhage III;KD119;;J.C. Jansen;4507
's-Gravenhage III;KD119;;H.J.de Groot;2716
's-Gravenhage III;KD119;;J. Bleeker;397
's-Hertogenbosch;KD55;Kiesgerechtigden;;5951
Sittard;KD67;Kiesgerechtigden;;7659
Sliedrecht;KD99;Kiesgerechtigden;;8571
Sliedrecht;KD99;Opkomst;;6453
Sliedrecht;KD99;AantalStembriefjes;;6453
Sliedrecht;KD99;AantalGeldigeStemmen;;6368
Sliedrecht;KD99;AantalBlancoStemmen;;85
Sliedrecht;KD99;;J.van der Molen Tz.;3650
Sliedrecht;KD99;;F.W.J.G. Snijder van Wissenkerke;2314
Sliedrecht;KD99;;H. Spiekman;404
Sneek;KD10;Kiesgerechtigden;;7645
Sneek;KD10;Opkomst;;5901
Sneek;KD10;AantalStembriefjes;;5901
Sneek;KD10;AantalGeldigeStemmen;;5842
Sneek;KD10;AantalBlancoStemmen;;59
Sneek;KD10;;H. Colijn;3833
Sneek;KD10;;C.A. Zelvelder;1070
Sneek;KD10;;H.A.J.van Wijhe;939
Steenwijk;KD70;Kiesgerechtigden;;7550
Steenwijk;KD70;Opkomst;;6876
Steenwijk;KD70;AantalStembriefjes;;6876
Steenwijk;KD70;AantalGeldigeStemmen;;6775
Steenwijk;KD70;AantalBlancoStemmen;;101
Steenwijk;KD70;;L.F. Duymaer van Twist;3826
Steenwijk;KD70;;mr. J.van Gilse;2949
Tiel;KD71;Kiesgerechtigden;;6267
Tiel;KD71;Opkomst;;4465
Tiel;KD71;AantalStembriefjes;;4465
Tiel;KD71;AantalGeldigeStemmen;;4252
Tiel;KD71;AantalBlancoStemmen;;213
Tiel;KD71;;mr. M. Tydeman jr.;2634
Tiel;KD71;;H.C. Hogerzeil;1305
Tiel;KD71;;J.A. Bergmeyer;313
Tietjerksteradeel;KD108;Kiesgerechtigden;;8358
Tietjerksteradeel;KD108;Opkomst;;6949
Tietjerksteradeel;KD108;AantalStembriefjes;;6949
Tietjerksteradeel;KD108;AantalGeldigeStemmen;;6898
Tietjerksteradeel;KD108;AantalBlancoStemmen;;51
Tietjerksteradeel;KD108;;C.van der Voort van Zijp;4029
Tietjerksteradeel;KD108;;mr.dr. H.J. Romeijn;1636
Tietjerksteradeel;KD108;;W.H. Vliegen;1233
Tilburg;KD57;Kiesgerechtigden;;7155
Tilburg;KD57;Opkomst;;5037
Tilburg;KD57;AantalStembriefjes;;5037
Tilburg;KD57;AantalGeldigeStemmen;;4954
Tilburg;KD57;AantalBlancoStemmen;;83
Tilburg;KD57;;A.H.A. Arts;4475
Tilburg;KD57;;H. Spiekman;479
Utrecht I;KD110;Kiesgerechtigden;;8578
Utrecht I;KD110;Opkomst;;7201
Utrecht I;KD110;AantalStembriefjes;;7201
Utrecht I;KD110;AantalGeldigeStemmen;;7083
Utrecht I;KD110;AantalBlancoStemmen;;118
Utrecht I;KD110;;mr. H.J.H.baron van Boetzelaer;3341
Utrecht I;KD110;;jhr.mr. A.P.C.van Karnebeek;2392
Utrecht I;KD110;;mr. P.J. Troelstra;961
Utrecht I;KD110;;mr. F.A.van Engen;389
Utrecht II;KD111;Kiesgerechtigden;;6662
Utrecht II;KD111;Opkomst;;5392
Utrecht II;KD111;AantalStembriefjes;;5392
Utrecht II;KD111;AantalGeldigeStemmen;;5337
Utrecht II;KD111;AantalBlancoStemmen;;55
Utrecht II;KD111;;J.S.F.van Hoogstraten;2644
Utrecht II;KD111;;jhr.mr. J. Roëll;1228
Utrecht II;KD111;;dr. J.van Leeuwen;1202
Utrecht II;KD111;;mr. W.H.M. Werker;263
Veendam;KD78;Kiesgerechtigden;;8185
Veendam;KD78;Opkomst;;6263
Veendam;KD78;AantalStembriefjes;;6263
Veendam;KD78;AantalGeldigeStemmen;;6183
Veendam;KD78;AantalBlancoStemmen;;80
Veendam;KD78;;F.G. Petersen;2161
Veendam;KD78;;mr. E.A. Smidt;2037
Veendam;KD78;;mr. G.W. Sannes;1893
Veendam;KD78;;F.J.W. Drion;92
Veghel;KD106;Kiesgerechtigden;;6091
Venlo;KD66;Kiesgerechtigden;;7274
Venlo;KD66;Opkomst;;5614
Venlo;KD66;AantalStembriefjes;;5614
Venlo;KD66;AantalGeldigeStemmen;;5576
Venlo;KD66;AantalBlancoStemmen;;38
Venlo;KD66;;dr. W.H. Nolens;5306
Venlo;KD66;;J. Oudegeest;270
Waalwijk;KD103;Kiesgerechtigden;;6452
Weert;KD105;Kiesgerechtigden;;7064
Weststellingwerf;KD109;Kiesgerechtigden;;6849
Weststellingwerf;KD109;Opkomst;;5171
Weststellingwerf;KD109;AantalStembriefjes;;5171
Weststellingwerf;KD109;AantalGeldigeStemmen;;5113
Weststellingwerf;KD109;AantalBlancoStemmen;;58
Weststellingwerf;KD109;;F.W.N. Hugenholtz;1850
Weststellingwerf;KD109;;H.C. Hogerzeil;1840
Weststellingwerf;KD109;;L.W.J.K. Thomson;1423
Wijk bij Duurstede;KD89;Kiesgerechtigden;;8277
Wijk bij Duurstede;KD89;Opkomst;;6214
Wijk bij Duurstede;KD89;AantalStembriefjes;;6214
Wijk bij Duurstede;KD89;AantalGeldigeStemmen;;6054
Wijk bij Duurstede;KD89;AantalBlancoStemmen;;160
Wijk bij Duurstede;KD89;;mr. N.de Ridder;4409
Wijk bij Duurstede;KD89;;mr. P. Tideman;1403
Wijk bij Duurstede;KD89;;W.F. Dekkers;242
Winschoten;KD4;Kiesgerechtigden;;7175
Winschoten;KD4;Opkomst;;4301
Winschoten;KD4;AantalStembriefjes;;4301
Winschoten;KD4;AantalGeldigeStemmen;;4225
Winschoten;KD4;AantalBlancoStemmen;;76
Winschoten;KD4;;dr. D. Bos;2032
Winschoten;KD4;;J.F. Heemskerk;1174
Winschoten;KD4;;H.J. Kenter;1019
Zaandam;KD37;Kiesgerechtigden;;10269
Zaandam;KD37;Opkomst;;8413
Zaandam;KD37;AantalStembriefjes;;8413
Zaandam;KD37;AantalGeldigeStemmen;;8323
Zaandam;KD37;AantalBlancoStemmen;;90
Zaandam;KD37;;J.E.W. Duijs;3456
Zaandam;KD37;;H.J.C.van Tienen;2571
Zaandam;KD37;;L.F. Duymaer van Twist;2296
Zevenbergen;KD62;Kiesgerechtigden;;7101
Zierikzee;KD52;Kiesgerechtigden;;8284
Zierikzee;KD52;Opkomst;;7687
Zierikzee;KD52;AantalStembriefjes;;7687
Zierikzee;KD52;AantalGeldigeStemmen;;7624
Zierikzee;KD52;AantalBlancoStemmen;;63
Zierikzee;KD52;;mr. R.J.H. Patijn;3944
Zierikzee;KD52;;H.C. Vegtel;3402
Zierikzee;KD52;;F.M. Wibaut;278
Zuidhorn;KD69;Kiesgerechtigden;;8647
Zuidhorn;KD69;Opkomst;;7884
Zuidhorn;KD69;AantalStembriefjes;;7884
Zuidhorn;KD69;AantalGeldigeStemmen;;7777
Zuidhorn;KD69;AantalBlancoStemmen;;107
Zuidhorn;KD69;;G. Hofstede;3617
Zuidhorn;KD69;;E.M. Teenstra;3326
Zuidhorn;KD69;;W.H. Vliegen;834
Zutphen;KD19;Kiesgerechtigden;;8550
Zutphen;KD19;Opkomst;;7667
Zutphen;KD19;AantalStembriefjes;;7667
Zutphen;KD19;AantalGeldigeStemmen;;7573
Zutphen;KD19;AantalBlancoStemmen;;94
Zutphen;KD19;;mr. A.baron van Heeckeren van Kell;3572
Zutphen;KD19;;F. Lieftinck;3402
Zutphen;KD19;;F.M. Wibaut;599
Zwolle;KD12;Kiesgerechtigden;;7869
Zwolle;KD12;Opkomst;;6428
Zwolle;KD12;AantalStembriefjes;;6428
Zwolle;KD12;AantalGeldigeStemmen;;6263
Zwolle;KD12;AantalBlancoStemmen;;165
Zwolle;KD12;;A.baron van Dedem;3794
Zwolle;KD12;;mr. W.H.M. Werker;877
Zwolle;KD12;;mr. S.van Houten;840
Zwolle;KD12;;J.A. Bergmeyer;752
